# DM_mass_GeV = 5.000000e-02
# DM_sigma_cm2 = 1.000000e-35
# total_trajectories = 58109
# captured_particles = 10054
# bincount_integration = conservative-hermite-radial-v1
# bincount_dense_position_tolerance_km = 1.391400e+00
# capture_rate = 0.17301967
# capture_rate_raw = 0.17301967
# capture_rate_err = 0.00156918
# capture_rate_raw_err = 0.00156918
# capture_rate_CI_95_lower = 0.16996571
# capture_rate_CI_95_upper = 0.17611686
# capture_rate_raw_CI_95_lower = 0.16996571
# capture_rate_raw_CI_95_upper = 0.17611686
# valid_trajectories = 58058
# completed_outward_escapes = 48004
# unresolved_not_captured_trajectories = 51
# numerical_failures = 56
# computational_truncations = 0
# initial_shift_failures = 0
# final_reflection_shift_failures = 0
# normal_mode_mpi_sync_interval = 64
# mpi_sync_rounds = 186
# final_mpi_round_trajectories = 256
# mpi_tail_trajectories = 10493
# capture_target_overshoot = 54
# total_scatterings = 129604
# average_scatterings = 2.230360185169
# simulation_time_seconds = 11.080737000000
# capture_rate_valid = 0.17317166
# capture_rate_valid_err = 0.00157042
# capture_rate_valid_CI_95_lower = 0.17011529
# capture_rate_valid_CI_95_upper = 0.17627127
# numerical_failure_rate = 0.00096371
# not_captured_bincount_samples = 48004
# excluded_incomplete_not_captured = 51
# bin_index  cap_dt[s]  cap_v2dt[km2/s]  cap_err_dt[s]  cap_err_v2dt[km2/s]  not_cap_dt[s]  not_cap_v2dt[km2/s]  not_cap_err_dt[s]  not_cap_err_v2dt[km2/s]
100	5.0937305949e+03	1.5837929897e+10	1.5493039370e+02	5.1305870297e+08	6.8305346638e+02	3.5510202453e+09	4.7336480481e+01	2.7146595142e+08
101	5.2816804264e+03	1.6448069136e+10	1.5953080072e+02	5.3763037868e+08	6.8632945840e+02	3.4516337949e+09	4.7294336351e+01	2.5038996520e+08
102	5.3459430379e+03	1.6564200729e+10	1.6228783133e+02	5.3610932291e+08	7.2496341763e+02	3.6486641427e+09	5.2984562620e+01	2.9943989435e+08
103	5.3742153939e+03	1.6591673416e+10	1.6414897162e+02	5.5347674462e+08	7.1773298819e+02	3.5607169927e+09	5.0044423863e+01	2.5985255978e+08
104	5.4675638480e+03	1.6608574986e+10	1.6828908392e+02	5.2877535707e+08	7.3137040273e+02	3.5720745103e+09	4.8529429145e+01	2.4705922982e+08
105	5.6093036607e+03	1.7134918396e+10	1.7200401007e+02	5.6028173603e+08	7.4575206406e+02	3.6345670138e+09	4.9266209507e+01	2.5572088857e+08
106	5.7994065374e+03	1.7441971381e+10	1.8082053750e+02	5.7367369844e+08	8.0056011559e+02	3.7363179483e+09	5.5237552148e+01	2.5635140658e+08
107	5.8466315903e+03	1.7251051997e+10	1.7648607522e+02	5.4741812172e+08	8.1451350520e+02	3.8178030245e+09	5.5157403651e+01	2.7596081594e+08
108	5.9840025834e+03	1.7844680555e+10	1.8016967961e+02	5.6960414427e+08	7.9722243664e+02	3.7828790412e+09	5.1986746755e+01	2.6729270764e+08
109	6.0350201224e+03	1.7848574671e+10	1.7693124013e+02	5.4865223569e+08	7.7970573207e+02	3.6964600441e+09	5.0820460965e+01	2.4820772894e+08
110	6.1614940952e+03	1.7909672117e+10	1.8272160019e+02	5.4090085226e+08	8.1749819732e+02	3.8815892214e+09	5.3501356218e+01	2.6349317636e+08
111	6.2693677494e+03	1.8009633442e+10	1.8280114740e+02	5.3695722829e+08	8.3542245680e+02	3.9754373231e+09	5.4514018396e+01	2.8125862101e+08
112	6.2646943742e+03	1.8052580513e+10	1.7827818434e+02	5.4255826212e+08	8.9248113439e+02	4.1449395827e+09	6.1201208700e+01	2.8688696849e+08
113	6.4775773805e+03	1.8862218396e+10	1.8954683028e+02	5.8565609897e+08	8.9025753273e+02	4.1670944349e+09	5.7002801197e+01	2.7985903073e+08
114	6.5990317116e+03	1.9260744065e+10	1.8154495439e+02	5.7700764836e+08	8.8252903001e+02	4.0774211150e+09	5.3290946567e+01	2.5635003448e+08
